Date,Agent ID,Agent Name,Agent Attendance
31-01-2025,tel10022,Jonathan Gregory,Present
31-01-2025,tel10023,Cory Roberts,Present
31-01-2025,tel10024,Donna Banks,Present
31-01-2025,tel10025,Ryan Kelly,Present
31-01-2025,tel10026,Sean Rios,Present
31-01-2025,tel10027,Jacob Davis,Present
31-01-2025,tel10028,Ashley Smith,Present
31-01-2025,tel10029,Daniel Frazier,Present
31-01-2025,tel10030,John Day,Present
31-01-2025,tel10031,Steven Long,Present
31-01-2025,tel10032,Anthony Bates,Present
31-01-2025,tel10033,Amy May,Present
31-01-2025,tel10034,Jasmine Peck,Present
31-01-2025,tel10035,Stacey Moore,Present
31-01-2025,tel10036,Steven Taylor,Present
31-01-2025,tel10037,James Mueller,Present
31-01-2025,tel10038,Peter Carter,Present
31-01-2025,tel10039,Crystal Davis,Present
31-01-2025,tel10040,Andrew Hayes,Present
31-01-2025,tel10041,Kenneth Goodwin,Absent
31-01-2025,tel10042,Craig Ortega,Present
31-01-2025,tel10043,Christine Murphy,Present
31-01-2025,tel10044,Christopher Beard,Present
31-01-2025,tel10045,Richard Boyer,Present
31-01-2025,tel10046,Alex Henry,Present
31-01-2025,tel10047,Timothy Bishop,Present
31-01-2025,tel10048,Michael Baker,Present
31-01-2025,tel10049,Vanessa Hansen,Present
31-01-2025,tel10050,Jessica Armstrong,Present
31-01-2025,tel10051,Darrell Smith,Present
31-01-2025,tel10052,Julie Murray,Present
31-01-2025,tel10053,Alex Park,Present
31-01-2025,tel10054,Nathan Williams,Present
31-01-2025,tel10055,Joseph Brown,Present
31-01-2025,tel10056,Maxwell Munoz,Present
31-01-2025,tel10057,Joseph Washington,Present
31-01-2025,tel10058,Brian Johnson,Present
31-01-2025,tel10059,Louis Turner,Present
31-01-2025,tel10060,David Gray,Present
31-01-2025,tel10061,Gail Jackson,Present
31-01-2025,tel10062,Kim Shields,Present
31-01-2025,tel10063,Justin Durham,Present
31-01-2025,tel10064,Kenneth Miller,Present
31-01-2025,tel10065,Gabriel Allen,Present
31-01-2025,tel10066,Brian Burton,Present
31-01-2025,tel10067,Michael Hansen,Present
31-01-2025,tel10068,Madeline Hill,Present
31-01-2025,tel10069,Juan Matthews,Present
31-01-2025,tel10070,Jeanette Jackson,Present
31-01-2025,tel10071,Crystal Johnson,Present
31-01-2025,tel10072,Daniel Peters,Present
31-01-2025,tel10073,Benjamin Davis,Present
31-01-2025,tel10074,Jesse Jordan,Present
31-01-2025,tel10075,Michael Rowland,Present
31-01-2025,tel10076,Juan Thompson,Present
31-01-2025,tel10077,Jeffrey Key,Present
31-01-2025,tel10078,Ryan Pineda,Present
31-01-2025,tel10079,Jessica Murphy,Present
31-01-2025,tel10080,Arthur Hall,Present
31-01-2025,tel10081,Justin Gonzalez,Present
31-01-2025,tel10082,Eric Rangel,Present
31-01-2025,tel10083,Kristin Gonzalez,Present
31-01-2025,tel10084,Joseph Williams,Present
31-01-2025,tel10085,Robert Cobb,Present
31-01-2025,tel10086,Amber Myers,Present
31-01-2025,tel10087,Brandon Olson,Present
31-01-2025,tel10088,Kathleen Thompson,Present
31-01-2025,tel10089,Elijah Costa,Present
31-01-2025,tel10090,Jody Perez,Present
31-01-2025,tel10091,Timothy Burns,Present
31-01-2025,tel10092,Connie Cruz,Present
31-01-2025,tel10093,Joseph Stone,Present
31-01-2025,tel10094,Derek Nguyen,Present
31-01-2025,tel10095,Justin Jones,Present
31-01-2025,tel10096,Ethan Smith,Present
31-01-2025,tel10097,Brandi Smith,Present
31-01-2025,tel10098,Peter Freeman,Absent
31-01-2025,tel10099,John Henry,Present
01-02-2025,tel10000,Lisa Adams,Present
01-02-2025,tel10001,Raven Ruiz,Present
01-02-2025,tel10002,Joshua Green,Present
01-02-2025,tel10003,Brandon Travis,Present
01-02-2025,tel10004,Laurie Avila,Present
01-02-2025,tel10005,Michael Williams,Present
01-02-2025,tel10006,William Miller,Present
01-02-2025,tel10007,Jesse Diaz,Present
01-02-2025,tel10008,Alexander Donovan,Present
01-02-2025,tel10009,Kathleen Estrada,Present
01-02-2025,tel10010,Derrick Anderson,Present
01-02-2025,tel10011,Candace Thomas,Present
01-02-2025,tel10012,Michael Dorsey,Present
01-02-2025,tel10013,Zachary Sweeney,Present
01-02-2025,tel10014,Robert Oconnor,Present
01-02-2025,tel10015,Kayla Reid,Present
01-02-2025,tel10016,Brian Henry,Absent
01-02-2025,tel10017,Lee Vaughn,Present
01-02-2025,tel10018,James Clayton,Present
01-02-2025,tel10019,Amber Douglas,Present
01-02-2025,tel10020,Jessica Bennett,Present
01-02-2025,tel10021,Lisa Wood,Present
01-02-2025,tel10022,Jonathan Gregory,Present
01-02-2025,tel10023,Cory Roberts,Present
01-02-2025,tel10024,Donna Banks,Present
01-02-2025,tel10025,Ryan Kelly,Present
01-02-2025,tel10026,Sean Rios,Present
01-02-2025,tel10027,Jacob Davis,Present
01-02-2025,tel10028,Ashley Smith,Present
01-02-2025,tel10029,Daniel Frazier,Present
01-02-2025,tel10030,John Day,Present
01-02-2025,tel10031,Steven Long,Present
01-02-2025,tel10032,Anthony Bates,Present
01-02-2025,tel10033,Amy May,Present
01-02-2025,tel10034,Jasmine Peck,Present
01-02-2025,tel10035,Stacey Moore,Present
01-02-2025,tel10036,Steven Taylor,Present
01-02-2025,tel10037,James Mueller,Present
01-02-2025,tel10038,Peter Carter,Present
01-02-2025,tel10039,Crystal Davis,Present
01-02-2025,tel10040,Andrew Hayes,Present
01-02-2025,tel10041,Kenneth Goodwin,Present
01-02-2025,tel10042,Craig Ortega,Present
01-02-2025,tel10043,Christine Murphy,Present
01-02-2025,tel10044,Christopher Beard,Present
01-02-2025,tel10045,Richard Boyer,Present
01-02-2025,tel10046,Alex Henry,Present
01-02-2025,tel10047,Timothy Bishop,Present
01-02-2025,tel10048,Michael Baker,Present
01-02-2025,tel10049,Vanessa Hansen,Present
01-02-2025,tel10050,Jessica Armstrong,Present
01-02-2025,tel10051,Darrell Smith,Present
01-02-2025,tel10052,Julie Murray,Present
01-02-2025,tel10053,Alex Park,Present
01-02-2025,tel10054,Nathan Williams,Present
01-02-2025,tel10055,Joseph Brown,Present
01-02-2025,tel10056,Maxwell Munoz,Present
01-02-2025,tel10057,Joseph Washington,Absent
01-02-2025,tel10058,Brian Johnson,Present
01-02-2025,tel10059,Louis Turner,Present
01-02-2025,tel10060,David Gray,Present
01-02-2025,tel10061,Gail Jackson,Present
01-02-2025,tel10062,Kim Shields,Present
01-02-2025,tel10063,Justin Durham,Present
01-02-2025,tel10064,Kenneth Miller,Present
01-02-2025,tel10065,Gabriel Allen,Present
01-02-2025,tel10066,Brian Burton,Present
01-02-2025,tel10067,Michael Hansen,Present
01-02-2025,tel10068,Madeline Hill,Present
01-02-2025,tel10069,Juan Matthews,Present
01-02-2025,tel10070,Jeanette Jackson,Present
01-02-2025,tel10071,Crystal Johnson,Present
01-02-2025,tel10072,Daniel Peters,Present
01-02-2025,tel10073,Benjamin Davis,Present
01-02-2025,tel10074,Jesse Jordan,Present
01-02-2025,tel10075,Michael Rowland,Present
01-02-2025,tel10076,Juan Thompson,Present
01-02-2025,tel10077,Jeffrey Key,Present
01-02-2025,tel10078,Ryan Pineda,Present
01-02-2025,tel10079,Jessica Murphy,Present
01-02-2025,tel10080,Arthur Hall,Present
01-02-2025,tel10081,Justin Gonzalez,Present
01-02-2025,tel10082,Eric Rangel,Present
01-02-2025,tel10083,Kristin Gonzalez,Present
01-02-2025,tel10084,Joseph Williams,Present
01-02-2025,tel10085,Robert Cobb,Present
01-02-2025,tel10086,Amber Myers,Present
01-02-2025,tel10087,Brandon Olson,Present
01-02-2025,tel10088,Kathleen Thompson,Present
01-02-2025,tel10089,Elijah Costa,Present
01-02-2025,tel10090,Jody Perez,Present
01-02-2025,tel10091,Timothy Burns,Present
01-02-2025,tel10092,Connie Cruz,Present
01-02-2025,tel10093,Joseph Stone,Present
01-02-2025,tel10094,Derek Nguyen,Present
01-02-2025,tel10095,Justin Jones,Present
01-02-2025,tel10096,Ethan Smith,Present
01-02-2025,tel10097,Brandi Smith,Present
01-02-2025,tel10098,Peter Freeman,Present
01-02-2025,tel10099,John Henry,Present
